anyaca,quadri,codgrup,codass,dia,h_i,h_f,tpla,setmana,ordre,id,sigles_ud,nom,grau,codaul
2021,1,M5021,340053,2,12:30,14:30,L,,,560061,EXG2-M5O17,EXPRESSIÓ GRÀFICA II,M,VGA123
2021,1,D30,340074,2,8:30,10:30,T,,,560515,EXAR-D3O17,EXPRESSIÓ ARTÍSTICA,D,VGB008
2021,1,D3011,340074,5,8:30,10:30,L,,,560518,EXAR-D3O17,EXPRESSIÓ ARTÍSTICA,D,VGA105
2021,1,D3012,340074,4,8:30,10:30,L,,,560521,EXAR-D3O17,EXPRESSIÓ ARTÍSTICA,D,VGA105
2021,1,D3021,340074,3,8:30,10:30,L,,,560524,EXAR-D3O17,EXPRESSIÓ ARTÍSTICA,D,VGA105
2021,1,D3022,340074,2,12:30,14:30,L,,,560527,EXAR-D3O17,EXPRESSIÓ ARTÍSTICA,D,VGA105
2021,1,D31,340074,2,17:00,19:00,T,,,560531,EXAR-D3O17,EXPRESSIÓ ARTÍSTICA,D,VGA211
2021,1,D3111,340074,4,15:00,17:00,L,,,560534,EXAR-D3O17,EXPRESSIÓ ARTÍSTICA,D,VGA105
2021,1,D30,340029,3,12:30,14:30,T,1,,560790,ESTA-N3O43,ESTADÍSTICA,D,VGB008
2021,1,D30,340029,4,10:30,12:30,T,,,560791,ESTA-N3O43,ESTADÍSTICA,D,VGB104
2021,1,D3011,340029,1,8:30,10:30,L,1,,560793,ESTA-N3O43,ESTADÍSTICA,D,VGA109
2021,1,D3012,340029,3,12:30,14:30,L,2,,560792,ESTA-N3O43,ESTADÍSTICA,D,VGA108
2021,1,D3021,340029,1,12:30,14:30,L,1,,560794,ESTA-N3O43,ESTADÍSTICA,D,VGA123
2021,1,D31,340029,1,19:00,21:00,T,1,,560795,ESTA-N3O43,ESTADÍSTICA,D,VGA214
2021,1,D31,340029,4,19:00,21:00,T,,,560365,ESTA-N3O43,ESTADÍSTICA,D,VGA214
2021,1,D3111,340029,3,15:00,17:00,L,2,,560796,ESTA-N3O43,ESTADÍSTICA,D,VGA109
2021,1,D32,340029,1,12:30,14:30,T,2,,560363,ESTA-N3O43,ESTADÍSTICA,D,VGB005
2021,1,D32,340029,5,10:30,12:30,T,,,560362,ESTA-N3O43,ESTADÍSTICA,D,VGB007
2021,1,D3211,340029,3,8:30,10:30,L,2,,560360,ESTA-N3O43,ESTADÍSTICA,D,VGA123
2021,1,N30,340029,3,10:30,12:30,T,2,,560797,ESTA-N3O43,ESTADÍSTICA,N,VGB008
2021,1,N30,340029,4,10:30,12:30,T,,,560798,ESTA-N3O43,ESTADÍSTICA,N,VGB005
2021,1,N3011,340029,1,12:30,14:30,L,1,,560799,ESTA-N3O43,ESTADÍSTICA,N,VGA111
2021,1,N3012,340029,3,8:30,10:30,L,1,,560800,ESTA-N3O43,ESTADÍSTICA,N,VGA123
2021,1,N3021,340029,5,10:30,12:30,L,2,,560801,ESTA-N3O43,ESTADÍSTICA,N,VGA108
2021,1,N31,340029,1,12:30,14:30,T,2,,560802,ESTA-N3O43,ESTADÍSTICA,N,VGB005
2021,1,N31,340029,5,10:30,12:30,T,,,560803,ESTA-N3O43,ESTADÍSTICA,N,VGB007
2021,1,N3111,340029,4,10:30,12:30,L,2,,560804,ESTA-N3O43,ESTADÍSTICA,N,VGA108
2021,1,N32,340029,1,19:00,21:00,T,1,,560806,ESTA-N3O43,ESTADÍSTICA,N,VGA214
2021,1,N32,340029,4,19:00,21:00,T,,,560364,ESTA-N3O43,ESTADÍSTICA,N,VGA214
2021,1,N3211,340029,3,15:00,17:00,L,2,,560807,ESTA-N3O43,ESTADÍSTICA,N,VGA111
2021,1,N3212,340029,3,15:00,17:00,L,1,,560808,ESTA-N3O43,ESTADÍSTICA,N,VGA109
2021,1,I30,340354,2,12:30,14:30,T,2,,559975,ESTA-C3O43,ESTADÍSTICA,I,VGB101
2021,1,I30,340354,4,8:30,10:30,T,,,559976,ESTA-C3O43,ESTADÍSTICA,I,VGB101
2021,1,I3011,340354,2,8:30,10:30,L,1,,559983,ESTA-C3O43,ESTADÍSTICA,I,VGA108
2021,1,I3012,340354,2,8:30,10:30,L,2,,559988,ESTA-C3O43,ESTADÍSTICA,I,VGA108
2021,1,I3021,340354,5,8:30,10:30,L,2,,560463,ESTA-C3O43,ESTADÍSTICA,I,VGA109
2021,1,I30,340374,1,10:30,12:30,T,,,559977,ESIN-I3O23,ESTRUCTURA DE LA INFORMACIÓ,I,VGB101
2021,1,I3011,340374,3,8:30,10:30,L,,,559989,ESIN-I3O23,ESTRUCTURA DE LA INFORMACIÓ,I,VGA108
2021,1,I3012,340374,3,10:30,12:30,L,,,559984,ESIN-I3O23,ESTRUCTURA DE LA INFORMACIÓ,I,VGA105
2021,1,I3021,340374,3,12:30,14:30,L,,,560464,ESIN-I3O23,ESTRUCTURA DE LA INFORMACIÓ,I,VGA105
2021,1,E70,340671,1,17:00,19:00,T,1,,560303,ESER,ELECTRÒNICA ALS SISTEMES D'ENERGIES RENOVABLES,E,VGB110
2021,1,E70,340671,3,17:00,19:00,T,,,560628,ESER,ELECTRÒNICA ALS SISTEMES D'ENERGIES RENOVABLES,E,VGB110
2021,1,E7011,340671,1,17:00,19:00,L,2,,560314,ESER,ELECTRÒNICA ALS SISTEMES D'ENERGIES RENOVABLES,E,VGA116
2021,1,K70,340671,1,17:00,19:00,T,1,,560408,ESER,ELECTRÒNICA ALS SISTEMES D'ENERGIES RENOVABLES,K,VGB110
2021,1,K70,340671,3,17:00,19:00,T,,,560409,ESER,ELECTRÒNICA ALS SISTEMES D'ENERGIES RENOVABLES,K,VGB110
2021,1,K7011,340671,1,17:00,19:00,L,2,,560415,ESER,ELECTRÒNICA ALS SISTEMES D'ENERGIES RENOVABLES,K,VGA116
2021,1,I30,340375,1,12:30,14:30,T,1,,559978,ESC2-I3O01,ESTRUCTURA DE COMPUTADORS II,I,VGB101
2021,1,I30,340375,2,10:30,12:30,T,,,559979,ESC2-I3O01,ESTRUCTURA DE COMPUTADORS II,I,VGB101
2021,1,I3011,340375,5,8:30,10:30,L,1,,559985,ESC2-I3O01,ESTRUCTURA DE COMPUTADORS II,I,VGA109
2021,1,I3012,340375,1,12:30,14:30,L,2,,559990,ESC2-I3O01,ESTRUCTURA DE COMPUTADORS II,I,VGA111
2021,1,I3021,340375,3,8:30,10:30,L,1,,560771,ESC2-I3O01,ESTRUCTURA DE COMPUTADORS II,I,VGA111
2021,1,I20,340372,3,17:00,19:00,T,,,560402,ESC1-I2O01,ESTRUCTURA DE COMPUTADORS I,I,VGA213
2021,1,I20,340372,4,19:00,21:00,T,2,,560403,ESC1-I2O01,ESTRUCTURA DE COMPUTADORS I,I,VGA209
2021,1,I2011,340372,3,19:00,20:00,L,,,559973,ESC1-I2O01,ESTRUCTURA DE COMPUTADORS I,I,VGA109
2021,1,N20,340025,2,17:00,19:00,T,,,560086,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGA212
2021,1,N20,340025,5,15:00,17:00,T,1,1,560105,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGB007
2021,1,N20,340025,5,15:00,17:00,T,2,,560095,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGB007
2021,1,N2011,340025,5,15:00,17:00,L,1,2,560202,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGA105
2021,1,N2012,340025,5,17:00,19:00,L,1,2,560208,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGA105
2021,1,N2021,340025,5,19:00,21:00,L,1,2,560214,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGA105
2021,1,N21,340025,1,8:30,10:30,T,2,1,563719,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGB008
2021,1,N21,340025,1,8:30,10:30,T,1,,563718,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGB008
2021,1,N21,340025,2,8:30,10:30,T,,,563720,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGB003
2021,1,N2111,340025,3,10:30,12:30,L,1,2,563721,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGA111
2021,1,N2112,340025,4,8:30,10:30,L,1,2,563722,EQDI-F2O43,EQUACIONS DIFERENCIALS,N,VGA111
2021,1,D71,340268,4,10:30,12:30,T,,,560757,ENUA-D7P32,ENGINYERIA DE LA USABILITAT I L'ACCESSIBILITAT,D,VGA211
2021,1,D7111,340268,4,12:30,14:30,L,,,560758,ENUA-D7P32,ENGINYERIA DE LA USABILITAT I L'ACCESSIBILITAT,D,VGA211
2021,1,M71,340664,3,15:00,17:00,T,2,,560077,ENSU,ENGINYERIA DE SUPERFÍCIES,M,VGB107
2021,1,M71,340664,4,15:00,17:00,T,,,560083,ENSU,ENGINYERIA DE SUPERFÍCIES,M,VGB107
2021,1,M7111,340664,4,17:00,19:00,L,1,,560099,ENSU,ENGINYERIA DE SUPERFÍCIES,M,VGA028
2021,1,N30,340028,2,12:30,14:30,T,,,560220,EMPR-N3O32,EMPRESA,N,VGB005
2021,1,N3011,340028,5,12:30,14:30,L,,,560228,EMPR-N3O32,EMPRESA,N,VGB101
2021,1,N3012,340028,3,12:30,14:30,L,,,560248,EMPR-N3O32,EMPRESA,N,VGB101
2021,1,N32,340028,1,15:00,17:00,T,,,560257,EMPR-N3O32,EMPRESA,N,VGB109
2021,1,N3211,340028,1,17:00,19:00,L,,,560265,EMPR-N3O32,EMPRESA,N,VGB109
2021,1,E50,340100,1,15:00,17:00,T,,,560610,ELPO-E5O10,ELECTRÒNICA DE POTÈNCIA,E,VGA211
2021,1,E5011,340100,5,15:00,17:00,L,,,560617,ELPO-E5O10,ELECTRÒNICA DE POTÈNCIA,E,VGA111
2021,1,K50,340124,2,19:00,21:00,T,,,560018,ELAN-K5O10,ELECTRÒNICA ANALÒGICA,K,VGB003
2021,1,K50,340124,4,15:00,17:00,T,2,,560739,ELAN-K5O10,ELECTRÒNICA ANALÒGICA,K,VGB003
2021,1,K5011,340124,2,17:00,19:00,L,1,,560026,ELAN-K5O10,ELECTRÒNICA ANALÒGICA,K,VGA116
2021,1,K5012,340124,4,17:00,19:00,L,2,,560034,ELAN-K5O10,ELECTRÒNICA ANALÒGICA,K,VGA116
2021,1,K5021,340124,2,17:00,19:00,L,2,,560295,ELAN-K5O10,ELECTRÒNICA ANALÒGICA,K,VGA116
2021,1,K5022,340124,4,17:00,19:00,L,1,,563727,ELAN-K5O10,ELECTRÒNICA ANALÒGICA,K,VGA116
2021,1,D70,340661,2,8:30,10:30,T,1,,560583,EFFI,ENGINYERIA FORENSE I FIABILITAT INDUSTRIAL,D,VGA212
2021,1,D70,340661,3,8:30,10:30,T,,,560584,EFFI,ENGINYERIA FORENSE I FIABILITAT INDUSTRIAL,D,VGA213
2021,1,D7011,340661,4,10:30,12:30,L,1,,560587,EFFI,ENGINYERIA FORENSE I FIABILITAT INDUSTRIAL,D,VGA028
2021,1,M71,340661,1,17:00,19:00,T,1,,560255,EFFI,ENGINYERIA FORENSE I FIABILITAT INDUSTRIAL,M,VGA209
2021,1,M71,340661,3,17:00,19:00,T,,,560367,EFFI,ENGINYERIA FORENSE I FIABILITAT INDUSTRIAL,M,VGB101
2021,1,M7111,340661,1,15:00,17:00,L,1,,560245,EFFI,ENGINYERIA FORENSE I FIABILITAT INDUSTRIAL,M,VGA028
2021,1,M7112,340661,1,15:00,17:00,L,2,,560254,EFFI,ENGINYERIA FORENSE I FIABILITAT INDUSTRIAL,M,VGA028
2021,1,I70,340381,5,8:30,10:30,T,,,559993,EESO-I5O32,"ECONOMIA, ÈTICA I SOCIETAT",I,VGA209
2021,1,I7011,340381,5,10:30,12:30,L,,,560001,EESO-I5O32,"ECONOMIA, ÈTICA I SOCIETAT",I,VGA209
2021,1,D7011,340663,1,10:30,12:30,L,,,560748,DPMO,DISSENY I PROTOTIP DE MOTLLES,D,VGA109
2021,1,D7011,340663,5,10:30,12:30,L,,,560664,DPMO,DISSENY I PROTOTIP DE MOTLLES,D,VGA105
2021,1,D7012,340663,4,8:30,10:30,L,,,560296,DPMO,DISSENY I PROTOTIP DE MOTLLES,D,VGA123
2021,1,D7012,340663,5,12:30,14:30,L,,,560594,DPMO,DISSENY I PROTOTIP DE MOTLLES,D,VGA105
2021,1,M70,340207,4,8:30,10:30,T,,,560350,DMAO-M7P12,DISSENY DE MÀQUINES ASSISTIT PER ORDINADOR,M,VGA027
2021,1,M70,340207,5,8:30,10:30,T,2,,560103,DMAO-M7P12,DISSENY DE MÀQUINES ASSISTIT PER ORDINADOR,M,VGA027
2021,1,M7011,340207,4,10:30,12:30,L,2,,560097,DMAO-M7P12,DISSENY DE MÀQUINES ASSISTIT PER ORDINADOR,M,VGA027
2021,1,D50,340080,4,10:30,12:30,T,,,560539,DIGR-D5O17,DISSENY GRÀFIC,D,VGB003
2021,1,D5011,340080,2,10:30,12:30,L,,,560546,DIGR-D5O17,DISSENY GRÀFIC,D,VGA208
2021,1,D5012,340080,2,12:30,14:30,L,,,560552,DIGR-D5O17,DISSENY GRÀFIC,D,VGA208
2021,1,D5021,340080,2,8:30,10:30,L,,,560558,DIGR-D5O17,DISSENY GRÀFIC,D,VGA208
2021,1,D51,340080,4,17:00,19:00,T,,,560567,DIGR-D5O17,DISSENY GRÀFIC,D,VGB101
2021,1,D5111,340080,4,15:00,17:00,L,,,560574,DIGR-D5O17,DISSENY GRÀFIC,D,VGB101
2021,1,D5112,340080,4,19:00,21:00,L,,,560579,DIGR-D5O17,DISSENY GRÀFIC,D,VGB101
2021,1,D71,340265,2,15:00,17:00,T,,,560604,DIDU-D7P32,DISSENY INCLUSIU I DISSENY CENTRAT EN L'USUARI,D,VGA214
2021,1,D7111,340265,2,17:00,19:00,L,,,560606,DIDU-D7P32,DISSENY INCLUSIU I DISSENY CENTRAT EN L'USUARI,D,VGA208
2021,1,D7112,340265,2,19:00,21:00,L,,,560608,DIDU-D7P32,DISSENY INCLUSIU I DISSENY CENTRAT EN L'USUARI,D,VGA208
2021,1,D50,340079,3,12:30,14:30,T,1,,560538,DIBA-D5O17,DISSENY BÀSIC,D,VGB005
2021,1,D50,340079,3,10:30,12:30,T,,,560537,DIBA-D5O17,DISSENY BÀSIC,D,VGB005
2021,1,D5011,340079,2,8:30,10:30,L,2,,560545,DIBA-D5O17,DISSENY BÀSIC,D,VGA212
2021,1,D5012,340079,1,10:30,12:30,L,2,,560551,DIBA-D5O17,DISSENY BÀSIC,D,VGA212
2021,1,D5021,340079,3,8:30,10:30,L,2,,560557,DIBA-D5O17,DISSENY BÀSIC,D,VGB108
2021,1,D51,340079,3,19:00,21:00,T,2,,560566,DIBA-D5O17,DISSENY BÀSIC,D,VGA212
2021,1,D51,340079,3,15:00,17:00,T,,,560565,DIBA-D5O17,DISSENY BÀSIC,D,VGA207
2021,1,D5111,340079,2,19:00,21:00,L,2,,560573,DIBA-D5O17,DISSENY BÀSIC,D,VGA213
2021,1,D5112,340079,2,17:00,19:00,L,2,,560311,DIBA-D5O17,DISSENY BÀSIC,D,VGA213
2021,1,D50,340078,4,8:30,10:30,T,,,560761,DIAO-D5O17,DISSENY ASSISTIT PER ORDINADOR,D,VGB008
2021,1,D5011,340078,1,10:30,12:30,L,,,560544,DIAO-D5O17,DISSENY ASSISTIT PER ORDINADOR,D,VGA123
2021,1,D5012,340078,5,12:30,14:30,L,,,560550,DIAO-D5O17,DISSENY ASSISTIT PER ORDINADOR,D,VGA111
2021,1,D5021,340078,1,8:30,10:30,L,,,560556,DIAO-D5O17,DISSENY ASSISTIT PER ORDINADOR,D,VGA123
2021,1,D51,340078,5,17:00,19:00,T,,,560564,DIAO-D5O17,DISSENY ASSISTIT PER ORDINADOR,D,VGA111
2021,1,D5111,340078,1,15:00,17:00,L,,,560572,DIAO-D5O17,DISSENY ASSISTIT PER ORDINADOR,D,VGA105
2021,1,D5112,340078,1,17:00,19:00,L,,,560578,DIAO-D5O17,DISSENY ASSISTIT PER ORDINADOR,D,VGA105
2021,1,I70,340453,5,12:30,14:30,T,,,560005,DAMO-I7P23,DESENVOLUPAMENT D'APLICACIONS MÒBILS,I,VGA211
2021,1,I7011,340453,2,12:30,14:30,L,,,560011,DAMO-I7P23,DESENVOLUPAMENT D'APLICACIONS MÒBILS,I,VGA111
2021,1,N20,340040,4,15:00,17:00,T,,,560599,CIMA-F2O02,CIÈNCIA DELS MATERIALS,N,VGB104
2021,1,N2011,340040,2,15:00,17:00,L,,,560206,CIMA-F2O02,CIÈNCIA DELS MATERIALS,N,VGA027
2021,1,N2012,340040,3,17:00,19:00,L,,,560212,CIMA-F2O02,CIÈNCIA DELS MATERIALS,N,VGA027
2021,1,N2021,340040,3,19:00,21:00,L,,,560447,CIMA-F2O02,CIÈNCIA DELS MATERIALS,N,VGA162
2021,1,N2022,340040,5,19:00,21:00,L,,,560736,CIMA-F2O02,CIÈNCIA DELS MATERIALS,N,VGA162
2021,1,D20,340097,2,17:00,19:00,T,,,560121,CIMA-D2O02,CIÈNCIA DELS MATERIALS,D,VGA209
2021,1,D2011,340097,3,15:00,17:00,L,,,560500,CIMA-D2O02,CIÈNCIA DELS MATERIALS,D,VGA027
2021,1,D2012,340097,1,19:00,21:00,L,,,560508,CIMA-D2O02,CIÈNCIA DELS MATERIALS,D,VGA028
2021,1,M70,340669,4,15:00,17:00,T,,,560370,CEAO,CÀLCUL D'ESTRUCTURES ASSISTIT PER ORDINADOR,M,VGA109
2021,1,M70,340669,4,17:00,19:00,T,1,,560369,CEAO,CÀLCUL D'ESTRUCTURES ASSISTIT PER ORDINADOR,M,VGA109
2021,1,M7011,340669,4,17:00,19:00,L,2,,560371,CEAO,CÀLCUL D'ESTRUCTURES ASSISTIT PER ORDINADOR,M,VGA109
2021,1,N20,340026,1,15:00,17:00,T,2,1,560176,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGB007
2021,1,N20,340026,1,15:00,17:00,T,1,,560160,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGB007
2021,1,N20,340026,4,17:00,19:00,T,,,560466,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGB104
2021,1,N2011,340026,4,19:00,21:00,L,2,2,560203,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGA108
2021,1,N2012,340026,1,19:00,21:00,L,2,2,560209,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGA109
2021,1,N2021,340026,1,15:00,17:00,L,2,2,563717,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGA109
2021,1,N21,340026,1,10:30,12:30,T,2,1,560374,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGA209
2021,1,N21,340026,1,10:30,12:30,T,1,,560372,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGA209
2021,1,N21,340026,3,8:30,10:30,T,,,560375,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGA209
2021,1,N2111,340026,1,8:30,10:30,L,2,2,560218,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGA111
2021,1,N2112,340026,1,10:30,12:30,L,2,2,560219,CAAV-F2O43,CÀLCUL AVANÇAT,N,VGA111
2021,1,E70,340120,1,19:00,21:00,T,1,,560476,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,E,VGB003
2021,1,E7011,340120,3,18:00,19:00,L,,,560490,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,E,VGA104
2021,1,E7011,340120,3,19:00,21:00,L,,,560473,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,E,VGA104
2021,1,E7012,340120,3,17:00,18:00,L,,,560488,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,E,VGA104
2021,1,E7012,340120,3,15:00,17:00,L,,,560486,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,E,VGA104
2021,1,E7021,340120,3,10:30,12:30,L,,,560672,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,E,VGA104
2021,1,E7021,340120,3,9:30,10:30,L,,,560670,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,E,VGA104
2021,1,I70,340120,1,19:00,21:00,T,1,,560338,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,I,VGB003
2021,1,I7011,340120,3,18:00,19:00,L,,,560788,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,I,VGA104
2021,1,I7011,340120,3,19:00,21:00,L,,,560345,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,I,VGA104
2021,1,I7012,340120,3,17:00,18:00,L,,,560344,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,I,VGA104
2021,1,I7012,340120,3,15:00,17:00,L,,,560340,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,I,VGA104
2021,1,I7021,340120,3,10:30,12:30,L,,,560676,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,I,VGA104
2021,1,I7021,340120,3,9:30,10:30,L,,,560674,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,I,VGA104
2021,1,K50,340120,1,19:00,21:00,T,1,,560017,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,K,VGB003
2021,1,K5011,340120,3,19:00,21:00,L,,,560025,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,K,VGA104
2021,1,K5011,340120,3,18:00,19:00,L,,,560023,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,K,VGA104
2021,1,K5012,340120,3,17:00,18:00,L,,,560033,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,K,VGA104
2021,1,K5012,340120,3,15:00,17:00,L,,,560031,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,K,VGA104
2021,1,K5021,340120,3,10:30,12:30,L,,,560668,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,K,VGA104
2021,1,K5021,340120,3,9:30,10:30,L,,,560666,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,K,VGA104
2021,1,M70,340120,1,19:00,21:00,T,1,,560477,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,M,VGB003
2021,1,M7011,340120,3,18:00,19:00,L,,,560479,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,M,VGA104
2021,1,M7011,340120,3,19:00,21:00,L,,,560475,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,M,VGA104
2021,1,M7012,340120,3,17:00,18:00,L,,,560484,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,M,VGA104
2021,1,M7012,340120,3,15:00,17:00,L,,,560482,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,M,VGA104
2021,1,M7021,340120,3,10:30,12:30,L,,,560680,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,M,VGA104
2021,1,M7021,340120,3,9:30,10:30,L,,,560678,AUIN-K5O07,AUTOMATITZACIÓ INDUSTRIAL,M,VGA104
2021,1,I50,340382,1,10:30,12:30,T,1,,559994,ADSO-I5O01,ADMINISTRACIÓ DE SISTEMES OPERATIUS,I,VGA207
2021,1,I50,340382,4,10:30,12:30,T,1,,559996,ADSO-I5O01,ADMINISTRACIÓ DE SISTEMES OPERATIUS,I,VGA210
2021,1,I50,340382,4,8:30,10:30,T,1,,559995,ADSO-I5O01,ADMINISTRACIÓ DE SISTEMES OPERATIUS,I,VGA210
2021,1,I5011,340382,1,8:30,10:30,L,1,,560002,ADSO-I5O01,ADMINISTRACIÓ DE SISTEMES OPERATIUS,I,VGA207
2021,1,I5012,340382,1,8:30,10:30,L,2,,559956,ADSO-I5O01,ADMINISTRACIÓ DE SISTEMES OPERATIUS,I,VGA207